,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
282,2131,1300484,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Dissolved,0.00077,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,39.6,,,mg/L,6.17,,,"Ryan,A.C., J.R. Tomasso, and S.J. Klaine","Influence of pH, Hardness, Dissolved Organic Carbon Concentration, and Dissolved Organic Matter Source on the Acute Toxicity of Copper to Daphnia magna in Soft Waters:  Implications for the Biotic Ligand Model",2009
283,2128,1247666,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.018,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,150,,,mg/L CaCO3,8.0,,,"Kim,K.T., Y.G. Lee, and S.D. Kim",Combined Toxicity of Copper and Phenol Derivatives to Daphnia magna: Effect of Complexation Reaction,2006
284,2111,1301271,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Dissolved,0.007,0.0057,0.0085,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,39.6,,,mg/L,6.17,,,"Ryan,A.C., J.R. Tomasso, and S.J. Klaine","Influence of pH, Hardness, Dissolved Organic Carbon Concentration, and Dissolved Organic Matter Source on the Acute Toxicity of Copper to Daphnia magna in Soft Waters:  Implications for the Biotic Ligand Model",2009
285,2123,1221961,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,NR,0,24,Hour(s),Not reported,Fresh water,Lab,NR,Labile,0.00002,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,21,,,C,109.9,,,mg/L CaCO3,,7.85,7.87,"Meador,J.P.","The Interaction of pH, Dissolved Organic Carbon, and Total Copper in the Determination of Ionic Copper and Toxicity",1991
286,2124,1221951,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,NR,0,24,Hour(s),Not reported,Fresh water,Lab,NR,Labile,0.000053,0.000042,0.000065,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,21,,,C,109.9,,,mg/L CaCO3,,6.94,6.97,"Meador,J.P.","The Interaction of pH, Dissolved Organic Carbon, and Total Copper in the Determination of Ionic Copper and Toxicity",1991
287,2116,1253512,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.002,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,7.9,,,mg/L CaCO3,8.3,,,"Long,K.E., E.J. Van Genderen, and S.J. Klaine",The Effects of Low Hardness and pH on Copper Toxicity to Daphnia magna - Short Communication,2004
288,2114,1221962,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,NR,0,24,Hour(s),Not reported,Fresh water,Lab,NR,Labile,NR,0.00001,0.00002,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,21,,,C,109.9,,,mg/L CaCO3,,7.85,7.87,"Meador,J.P.","The Interaction of pH, Dissolved Organic Carbon, and Total Copper in the Determination of Ionic Copper and Toxicity",1991
289,2113,1301222,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Dissolved,0.0093,0.0081,0.0108,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,42.2,,,mg/L,7.95,,,"Ryan,A.C., J.R. Tomasso, and S.J. Klaine","Influence of pH, Hardness, Dissolved Organic Carbon Concentration, and Dissolved Organic Matter Source on the Acute Toxicity of Copper to Daphnia magna in Soft Waters:  Implications for the Biotic Ligand Model",2009
290,2112,1300539,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Dissolved,0.00015,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,10.6,,,mg/L,6.19,,,"Ryan,A.C., J.R. Tomasso, and S.J. Klaine","Influence of pH, Hardness, Dissolved Organic Carbon Concentration, and Dissolved Organic Matter Source on the Acute Toxicity of Copper to Daphnia magna in Soft Waters:  Implications for the Biotic Ligand Model",2009
291,2140,1300568,7758987,Sulfuric acid copper(2+) salt (1:1),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Dissolved,0.00005,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,10.6,,,mg/L,7.87,,,"Ryan,A.C., J.R. Tomasso, and S.J. Klaine","Influence of pH, Hardness, Dissolved Organic Carbon Concentration, and Dissolved Organic Matter Source on the Acute Toxicity of Copper to Daphnia magna in Soft Waters:  Implications for the Biotic Ligand Model",2009
292,677,2235559,7440224,Silver,Not reported,Daphnia magna,Neonate,48,NR,NR,Hour(s),Static,Fresh water,Lab,4,Total,0.019416276,NR,NR,AI mg/L,Biochemistry,Calcein,EC50,.0868,NR,NR,Day(s),Not reported,20*,,,C,,,,NR,,,,"Georgantzopoulou,A., S. Cambier, T. Serchi, M. Kruszewski, Y.L. Balachandran, P. Grysan, J.N. Audinot, J. Ziebel, C. Gu",Inhibition of Multixenobiotic Resistance Transporters (MXR) by Silver Nanoparticles and Ions In Vitro and in Daphnia magna,2016
293,674,2235561,7440224,Silver,Not reported,Daphnia magna,Neonate,48,NR,NR,Hour(s),Static,Fresh water,Lab,4,Total,0.51776736,NR,NR,AI mg/L,Biochemistry,Calcein,EC50,.0868,NR,NR,Day(s),Not reported,20*,,,C,,,,NR,,,,"Georgantzopoulou,A., S. Cambier, T. Serchi, M. Kruszewski, Y.L. Balachandran, P. Grysan, J.N. Audinot, J. Ziebel, C. Gu",Inhibition of Multixenobiotic Resistance Transporters (MXR) by Silver Nanoparticles and Ions In Vitro and in Daphnia magna,2016
294,3601,1188379,177256676,Silv-ex(fire suppressant),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Active ingredient,0.11,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,162*,,,mg/L CaCO3,,6.78,8.37,"McDonald,S.F., S.J. Hamilton, K.J. Buhl, and J.F. Heisinger",Acute Toxicity of Fire Control Chemicals to Daphnia magna (Straus) and Selenastrum capricornutum (Printz),1996
295,3602,1188378,177256676,Silv-ex(fire suppressant),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Formulation,7,6,9,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,,,,NR,162*,,,mg/L CaCO3,,6.78,8.37,"McDonald,S.F., S.J. Hamilton, K.J. Buhl, and J.F. Heisinger",Acute Toxicity of Fire Control Chemicals to Daphnia magna (Straus) and Selenastrum capricornutum (Printz),1996
296,3603,1188377,177256676,Silv-ex(fire suppressant),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Active ingredient,0.12,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,42*,,,mg/L CaCO3,,6.91,7.97,"McDonald,S.F., S.J. Hamilton, K.J. Buhl, and J.F. Heisinger",Acute Toxicity of Fire Control Chemicals to Daphnia magna (Straus) and Selenastrum capricornutum (Printz),1996
297,3604,1188376,177256676,Silv-ex(fire suppressant),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Formulation,10,8,15,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,,,,NR,42*,,,mg/L CaCO3,,6.91,7.97,"McDonald,S.F., S.J. Hamilton, K.J. Buhl, and J.F. Heisinger",Acute Toxicity of Fire Control Chemicals to Daphnia magna (Straus) and Selenastrum capricornutum (Printz),1996
298,1085,1275401,7446084,Selenium oxide (SeO2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,4.8,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,250*,,,mg/L CaCO3,7.9*,,,"Weltens,R., F. Vanderplaetse, C. Vangenechten, and T. Verhulst",Automated beta Galactosidase Activity Bioassay for Adult Daphnia magna Versus Classic Immobilization Test,2000
299,2881,1084278,10102188,"Selenious acid, Sodium salt (1:2)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Renewal,Fresh water,Lab,NR,Total,0.55,0.52,0.58,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,HARD,8.2,,,"Maier,K.J., C.G. Foe, and A.W. Knight","Comparative Toxicity of Selenate, Selenite, Seleno-DL-Methionine and Seleno-DL-Cystine to Daphnia magna",1993
300,2880,1211485,10102188,"Selenious acid, Sodium salt (1:2)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Renewal,Fresh water,Lab,NR,Total,0.55,0.52,0.58,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,85.0,,,mg/L CaCO3,8.2,,,"Maier,K.J.",The Toxicity and Bioaccumulation of Selenium and Boron to Daphnia magna and Chironomus decorus,1990
301,2719,1054556,7783008,Selenious acid,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.2,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19.3,,,C,,,,HARD,8.54,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
302,2714,1054555,7783008,Selenious acid,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.2,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19.3,,,C,,,,HARD,8.54,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
303,2715,1054627,7783008,Selenious acid,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.2,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19.3,,,C,,,,HARD,8.54,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
304,2717,1054628,7783008,Selenious acid,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.22,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19.3,,,C,,,,HARD,8.54,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
305,3468,1211490,13410010,"Selenic acid, sodium salt (1:2)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Renewal,Fresh water,Lab,NR,Total,2.84,2.5,3.22,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,85.0,,,mg/L CaCO3,8.2,,,"Maier,K.J.",The Toxicity and Bioaccumulation of Selenium and Boron to Daphnia magna and Chironomus decorus,1990
306,3457,1133633,13410010,"Selenic acid, sodium salt (1:2)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,1.87,1.78,2.01,AI mg/L,Mortality,Mortality,EC50,7,NR,NR,Day(s),Not coded,20,,,C,129.5,,,mg/L CaCO3,,8.15,8.40,"Dunbar,A.M., J.M. Lazorchak, and W.T. Waller",Acute and Chronic Toxicity of Sodium Selenate to Daphnia magna Straus,1983
307,3467,1084279,13410010,"Selenic acid, sodium salt (1:2)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Renewal,Fresh water,Lab,NR,Total,2.84,2.5,3.22,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,HARD,8.2,,,"Maier,K.J., C.G. Foe, and A.W. Knight","Comparative Toxicity of Selenate, Selenite, Seleno-DL-Methionine and Seleno-DL-Cystine to Daphnia magna",1993
308,218,1262540,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,0.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
309,228,1262526,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.05,0.06,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
310,227,1262525,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.04,0.05,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
311,226,1262546,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.03,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,0.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
312,225,1262515,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
313,224,1262537,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.01,NR,NR,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,0.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
314,223,1262535,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.02,0.03,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
315,222,1262519,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
316,221,1262538,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
317,220,1262493,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Active ingredient,NR,0,0.05,AI mg/L,Mortality,Mortality,EC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,7.0*,,,"Huovinen,P.S., M.R. Soimasuo, and A.O.J. Oikari",Photoinduced Toxicity of Retene to Daphnia magna Under Enhanced UV-B Radiation,2001
318,217,1262531,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.02,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,2.0,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
319,248,1262521,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.02,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
320,216,1262513,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.02,0.03,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
321,215,1262544,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.04,0.05,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
322,213,1261193,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Active ingredient,39,NR,NR,AI mg/L,Intoxication,Immobile,EC20,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Pagnout,C., C. Rast, A.M. Veber, P. Poupin, and J.F. Ferard",Ecotoxicological Assessment of PAHs and Their Dead-End Metabolites After Degradation by Mycobacterium sp. Strain SNP11,2006
323,243,1262533,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.03,0.04,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
324,242,1262542,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.04,0.05,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,0.1,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
325,241,1262527,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.05,0.06,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
326,240,1262528,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.04,0.05,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
327,239,1262511,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
328,237,1262545,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.02,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,0.1,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
329,229,1262529,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0.02,0.03,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
330,246,1262520,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.02,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
331,244,1262547,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.03,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
332,232,1261263,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Active ingredient,67,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Pagnout,C., C. Rast, A.M. Veber, P. Poupin, and J.F. Ferard",Ecotoxicological Assessment of PAHs and Their Dead-End Metabolites After Degradation by Mycobacterium sp. Strain SNP11,2006
333,249,1262541,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
334,250,1262536,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,0.1,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
335,251,1262510,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,2,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
336,252,1262539,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,0.1,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
337,253,1262509,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,NR,0,0.01,AI mg/L,Mortality,Survival,EC50,1,NR,NR,Day(s),Not coded,20,,,C,1,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
338,254,1262532,129000,Pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Active ingredient,0.02,NR,NR,AI mg/L,Mortality,Survival,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,0.0,0.5,mmol/L,7.0,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
